2,16,23,1,3
3,8,10,1,2
1,52,10,0,1
1,255,6,1,1
3,154,1,1,3
3,183,24,1,3
2,41,1,0,1
1,70,11,1,1
2,36,3,1,3
2,43,1,0,1
1,26,10,0,2
1,84,7,1,1
3,58,27,1,2
1,100,27,1,1
3,38,4,0,2
2,110,5,1,3
3,87,17,0,3
1,3,20,0,1
2,79,17,0,1
2,122,3,1,3
1,63,10,0,1
3,247,3,0,2
3,61,22,0,3
1,27,24,0,1
2,34,6,1,2
1,135,20,1,3
3,72,8,0,1
1,39,6,1,1
1,72,5,0,2
3,173,21,0,3
3,290,9,0,2
1,33,2,1,1
2,126,16,1,3
3,292,7,0,2
2,33,2,0,1
1,282,5,0,2
2,47,9,0,2
3,237,30,0,3
1,18,29,0,1
2,80,7,1,2
1,76,11,0,1
2,64,1,1,2
2,275,8,1,3
2,68,10,1,2
3,252,29,0,3
3,98,28,1,2
1,132,25,0,2
2,69,28,1,3
1,92,1,0,2
2,237,22,0,2
1,71,25,0,1
3,75,8,1,2
3,3,5,1,2
2,2,1,1,2
2,134,11,1,3
2,50,16,0,1
1,100,26,0,2
3,216,6,1,3
1,17,27,1,1
3,72,9,0,1
1,72,5,1,1
3,98,3,0,1
2,22,25,0,1
3,85,7,0,1
2,2,16,0,1
1,56,26,1,3
3,72,29,0,1
3,177,7,1,3
2,291,25,0,2
3,11,12,1,2
3,100,13,1,2
2,198,5,1,3
3,268,17,1,3
3,280,10,0,2
3,80,7,0,1
2,24,10,0,1
3,19,27,0,1
1,10,1,1,1
3,181,14,0,3
2,21,6,1,3
3,73,4,0,1
2,280,8,1,3
3,42,8,0,2
1,253,12,0,2
1,39,20,1,3
2,57,14,1,2
1,92,20,1,1
1,276,4,0,2
2,184,6,1,3
1,278,4,1,1
3,144,8,1,3
3,90,6,1,3
2,259,19,0,2
2,86,2,0,2
2,273,3,1,3
1,21,17,0,2
1,252,3,0,2
1,76,21,0,2
3,74,22,0,3
3,74,19,0,1
1,89,6,0,2
3,62,22,0,1
3,72,18,1,3
1,30,13,0,1
2,30,14,0,2
3,37,25,0,3
1,31,12,0,1
3,32,9,0,1
1,38,3,0,1
2,171,25,1,3
2,74,15,0,2
2,4,9,0,1
1,238,3,0,2
3,60,10,0,1
3,95,29,0,1
2,78,3,0,1
3,210,25,1,3
3,183,14,1,3
1,36,5,0,2
3,82,17,1,2
1,85,25,1,1
2,199,11,0,2
1,77,27,0,1
2,92,12,0,1
1,49,15,1,3
1,163,14,1,3
1,52,12,0,2
2,14,25,1,2
3,89,27,0,1
2,85,21,0,1
1,70,2,1,1
3,7,25,0,1
3,18,3,1,3
1,85,18,1,3
2,43,9,0,1
3,272,9,1,3
1,21,17,0,1
1,70,1,0,1
2,21,22,1,2
2,177,24,1,3
1,56,29,0,1
3,9,1,1,2
3,14,24,1,2
1,56,29,0,1
1,64,12,0,1
2,133,18,1,3
3,51,3,0,2
3,74,7,1,2
2,194,6,0,2
2,152,3,0,2
3,65,2,1,2
1,17,15,1,1
1,42,9,1,1
2,21,30,0,2
2,262,29,0,2
3,46,5,1,2
3,48,3,0,1
3,47,8,1,2
1,52,7,0,2
2,31,27,1,2
3,95,3,1,3
2,38,13,1,2
2,38,6,1,2
2,29,6,1,2
3,243,9,0,2
1,266,24,1,3
1,38,22,0,2
3,24,7,0,1
1,85,14,1,1
1,36,10,0,1
2,40,14,0,1
2,137,7,0,2
2,59,15,0,1
3,61,6,1,2
1,6,20,1,1
2,64,27,0,1
2,40,21,1,2
3,145,21,0,3
2,62,8,1,2
2,53,12,0,1
2,267,11,1,3
2,1,5,0,1
3,280,7,1,3
3,280,27,1,3
2,87,21,1,2
1,119,8,1,1
2,57,7,0,1
2,221,26,1,3
1,181,5,0,2
3,88,1,0,2
3,39,28,0,1
3,33,25,0,1
2,38,3,1,2
3,286,18,0,3
3,45,6,1,2
3,33,28,0,1
3,255,12,1,3
2,38,20,1,2
3,273,9,1,3
1,76,2,0,2
2,92,26,1,2
2,47,10,0,2
2,50,24,0,1
2,76,9,0,2
3,97,28,0,3
1,49,16,0,1
3,155,9,0,2
3,299,26,0,3
3,217,24,1,3
1,67,3,1,1
2,57,21,0,1
3,31,18,0,1
2,70,4,1,2
1,227,5,1,1
3,165,29,0,3
1,49,11,0,1
1,84,10,0,1
2,222,14,1,3
3,31,6,1,2
3,60,4,1,2
1,154,17,0,2
3,52,27,1,2
3,11,19,0,1
3,268,17,1,3
1,138,23,1,3
2,53,20,1,2
1,26,9,0,2
2,273,26,0,2
2,47,20,0,1
1,50,2,1,1
3,24,13,1,2
3,12,9,1,2
1,34,20,0,1
2,48,4,0,1
3,240,5,1,3
3,35,19,1,2
1,20,29,0,1
2,72,20,1,2
3,73,16,0,1
3,211,10,0,2
1,50,16,1,1
1,226,21,1,3
2,63,17,0,1
2,20,15,1,2
2,99,23,1,3
1,76,29,1,1
1,39,13,0,1
2,67,26,1,3
1,107,3,0,2
3,290,3,1,3
2,32,10,1,2
3,146,10,1,3
1,276,4,1,1
